"consumption","SMI","unemployment_proxy","electricity","mobility","net_bankruptcies","air_pollution","c19_cases","stringency"
263688266.016513,10153.24,184917,131.490822287544,-8.6,101.420052179893,70.766666665,203.900418264986,35.8
263408390.552397,10278.66,184566,131.786706837746,-10.6,100.770273977018,78.53333335,206.501481431052,35.8
263200409.691706,10260.11,184474,132.08241486817,-10.2,100.187586103231,56.6,208.844811481847,35.8
263067842.354717,10163.6,184857,132.376575657967,-9.8,99.6773102163964,56.06666667,210.90870673803,35.8
263014441.683842,10163.6,185317,132.669046742888,-12.8,99.2455492157659,60.4,212.677881039103,35.8
263049207.715851,10163.6,185584,132.960550796889,-1.8,98.9020382695693,64.83333335,214.139257353906,35.8
263180454.901652,10228.06,186019,133.250504880531,-8,98.6465879911157,57.31666667,215.273390863166,35.8
263399745.719176,10168.4,186323,133.536286422497,-7.4,98.469118789886,48.783333335,216.053122821879,35.8
263696616.231267,10310.01,186166,133.815985094201,-8.2,98.3642864165629,55,216.458267145956,35.8
264057984.361296,10229.92,186108,134.088395766534,-9.2,98.3287997099504,69.183333315,216.47643243902,35.8
264468550.006111,10218.2,186448,134.353020246348,-10,98.3620310802098,70.233333315,216.102081477984,35.86
264910973.971225,10218.2,186911,134.61036926904,-8.4,98.4660200575328,44.883333335,215.342929396557,35.94
265370403.373549,10218.2,187301,134.86198077418,-3.4,98.6430699690022,46,214.216481120218,35.94
265836369.655597,10308.39,187587,135.108488477663,-7.6,98.8856375396942,52.48333333,212.737907281551,36.02
266281411.561346,10231.25,187849,135.348251128334,-5.6,99.1763151876899,59.75,210.914556865022,36.02
266676556.946007,10309.65,187698,135.580054959064,-6.8,99.5045067673153,50.75,208.762905064371,36.02
267002239.608536,10240.46,185155,135.803457290987,-7.4,99.8634985013776,59.366666665,206.312135617652,36.61
267245015.213392,10164.49,184981,136.019004505845,-10,100.248226162008,47.033333335,203.606755972411,36.61
267397580.482577,10164.49,185206,136.228111781748,-10.2,100.657439171487,36.96666667,200.705842362637,36.61
267463820.295868,10164.49,185327,136.433103005187,-16.6,101.091662129478,43.75,197.685810346717,36.61
267457458.201996,10135.56,185625,136.635342122464,-7.8,101.54135389173,43.16666667,194.624504898804,36.61
267375875.434962,10188.85,185816,136.834605202071,-7,101.986864147776,44.816666665,191.594402412015,36.61
267221204.676845,10384.84,185712,137.031311968787,-8.2,102.413588451762,54.816666665,188.683216828979,36.61
266999575.884483,10220.64,185674,137.226678110312,-8,102.814223671418,62.133333335,185.995902652081,36.61
266720549.762644,10153.09,185873,137.422760812508,-7.8,103.185125315629,70.933333315,183.660246062023,36.61
266396885.50881,10153.09,185859,137.622433333018,-7.6,103.532467470913,69.333333315,181.829233649247,36.61
266050096.306885,10153.09,186596,137.82910703456,-8.4,103.868705711256,37.61666667,180.680085979582,36.61
265707434.574423,10297.8,186810,138.044659456712,-7.8,104.195942363899,48.9,180.401240695505,36.61
265379953.488747,10250.44,186803,138.268868575127,-6.6,104.505892885509,57.616666665,181.180067430869,36.61
265080174.412421,10406.57,186609,138.502059726833,-8,104.797053138519,66.683333335,183.232595695486,36.61
264819980.448064,10387.44,186447,138.74524885929,-10,105.074068396071,74.28333335,186.795436992409,36.61
264610508.602549,10439.52,186447,139.000171100536,-8.4,105.343904225994,68.433333315,192.133079565123,36.61
264461679.508208,10439.52,187059,139.269146778332,-7,105.61951878928,71.08333335,199.542032113407,36.61
264388235.924812,10439.52,187287,139.554943546111,-1.2,105.919135856495,63.03333335,209.352890029128,36.61
264408934.917378,10457.43,187601,139.858751822375,-7.4,106.250417246328,69.583333335,221.902894500865,36.61
264526029.719936,10520,187733,140.179184201444,-6,106.61043286388,75.366666685,237.532151428261,36.61
264738327.470519,10552.04,187645,140.515152830985,-8,107.000727572531,75.216666665,256.60897642147,36.61
265040813.732791,10519.33,187603,140.866222728065,-8.4,107.426585192372,79.2,279.523731875519,37.5
265425539.833968,10539.17,187798,141.232576193546,-8.2,107.894489470737,65.516666685,306.692719287791,37.5
265882782.118493,10539.17,188185,141.614990258311,-8,108.410781496442,48.166666665,338.554187782454,37.5
266405599.161927,10539.17,188416,142.01468800997,-4.2,108.978012909354,59.749999985,375.56011721183,37.5
266990288.382615,10325.44,188376,142.431414580339,-12.4,109.587894271192,55.466666665,418.15703200936,37.5
267615627.037491,10355.57,189004,142.862426395723,-7,110.221238342384,49.933333335,466.773900596826,37.5
268254703.014846,10330.06,188946,143.304987484729,-8.4,110.86449909393,51.466666665,521.837375692789,37.5
268876874.876871,10211.53,188874,143.756719715263,-9.4,111.508508372997,45.983333335,583.769932625627,37.5
269448983.004954,10216.28,189123,144.215606450245,-8.6,112.14391157684,47.85,652.980762986443,37.5
269937717.936595,10216.28,187169,144.68016870228,-9,112.76590325188,35.88333333,729.85148137285,37.5
270328321.935694,10216.28,187022,145.149840060802,-11.2,113.377163553379,35.283333335,814.734304306195,37.5
270618870.140757,10308.67,187314,145.623174273712,-8,113.969096046272,34.81666667,907.930663159804,37.5
270792096.578597,10229.3,187468,146.096847369095,-7.6,114.521766579141,35.91666667,1009.67251587647,37.5
270837520.714511,10187,187380,146.568113133071,-7.8,115.020044090963,34.908333335,1120.13782733275,37.5
270749332.757641,10238.12,187345,147.03541512656,-8.8,115.452045344055,36.316666665,1239.44849515338,36.64
270526662.251858,10252.4,187576,147.497980587961,-9.2,115.81478509633,35.366666665,1367.66840318062,37.83
270174696.113252,10252.4,187904,147.955971033979,-8.6,116.11553290116,45.93333333,1504.79759040717,37.83
269709554.046492,10252.4,188119,148.410250113521,-8,116.368776833413,43.55,1650.76702898536,37.83
269156249.072237,10303.06,188454,148.86057351816,-9.8,116.577393414663,38.4,1805.40841130841,37.83
268523308.673637,10233.16,188635,149.304408685908,-9.2,116.732622288802,40.066666665,1968.41995306673,37.83
267822536.113739,10187.88,188493,149.739893967195,-10.6,116.830245360381,44.916666665,2139.42112910958,37.83
267067802.363419,10270.24,188456,150.166136095614,-10,116.875971271723,41.183333335,2317.94427229099,37.83
266274847.003645,10320.03,188673,150.583153229547,-10.8,116.875325640612,38.6,2503.44547335199,38.07
265460460.537546,10320.03,188976,150.991496400372,-11.2,116.839146487707,37.016666665,2695.29612860636,38.07
264646915.442251,10320.03,189205,151.391770246629,-12.2,116.782184301103,41.23333333,2892.7894898206,38.07
263862350.385838,10364.1,189460,151.783153383822,-10.6,116.707505654246,41.28333333,3095.07437914833,38.39
263117583.168536,10336.36,189452,152.162701254528,-9,116.606498902151,38.63333333,3301.09153979421,38.39
262421215.17224,10292.66,189472,152.528293398786,-10.2,116.476481649268,38.633333335,3509.72800752495,38.8
261779286.229726,10067.96,189432,152.87888510117,-11.2,116.317710850158,31.4,3719.80940895328,39.4
261195826.600952,10207.13,189692,153.214397471594,-11.2,116.132595811215,27.85,3930.11029789123,39.4
260674121.804354,10207.13,190125,153.536336570232,-10.6,115.93061406775,30.95,4139.37254720988,39.4
260221790.919509,10207.13,190505,153.847454606259,-12,115.732429895492,36.61666667,4346.31311875056,39.57
259850655.480712,10184.36,190886,154.149546711897,-10.4,115.547114508762,34.216666665,4549.47293709984,42.71
259554880.733566,10146.23,191166,154.442374001213,-10,115.372165878893,40.1,4747.13689553251,42.71
259324236.491028,9989.75,191093,154.726598152756,-11.6,115.210027265767,36.25,4937.67464002942,42.86
259144712.905978,9999.05,191062,155.003999335443,-12.2,115.070904712678,40.616666665,5119.54860288219,43.16
258999389.160351,10023.9,191494,155.277181840236,-13.6,114.964983260193,39.733333335,5291.37254891817,43.38
258869660.158688,10023.9,192074,155.549488020234,-9.4,114.911040858408,44.25,5451.92538810452,44.69
258747041.342916,10023.9,192470,155.824916486553,-8.8,114.925758959094,35.65,5600.20729315352,44.69
258632212.203645,9985.62,192650,156.105803129405,-13.8,115.014327909933,44.166666665,5735.13944423865,44.73
258509998.701352,9887.49,191028,156.392416709303,-9.8,115.170445482714,40.666666665,5855.40370080399,44.73
258370539.603993,9618.65,190780,156.686200605889,-11.8,115.391208016436,38.516666665,5960.12130834928,44.73
258209588.894052,9556.14,190728,156.989695401764,-12.8,115.680494805546,42.15,6048.80257200416,46.87
258027569.059456,9587.15,192115,157.306286958787,-11,116.043646023692,39.25,6121.28978476754,46.95
257829844.924941,9587.15,192981,157.640227856648,-10.6,116.488933795041,25.733333335,6177.71765938087,46.95
257632491.342135,9587.15,192462,157.99599827906,-19.6,117.019525879157,26.283333335,6218.50297960719,47.22
257460351.975378,9791.68,193028,158.376464828791,-12.2,117.626941142225,38.43333333,6243.9575574439,51.21
257321735.752372,10003.82,193307,158.782002444982,-13.8,118.290996497843,38.01666667,6254.13395459008,51.21
257228711.982622,10286.79,193187,159.212552521369,-14.6,118.995146165492,35.95,6249.51173698943,51.92
257195036.29916,10306.35,193164,159.668345154504,-14.4,119.731215265005,27.95,6230.9046571899,51.92
257236466.110116,10322.57,193766,160.150409473329,-13.2,120.4988294016,24.75,6199.37221656581,57.48
257371357.158994,10322.57,194490,160.660557273729,-13.2,121.301141058965,17.15,6156.13362602575,57.48
257625770.384185,10322.57,194958,161.200925561131,-20,122.144552837851,19.85,6102.52585925662,57.48
258031802.273764,10417.99,195565,161.772098989625,-14,123.023337224902,23.333333335,6039.68917658287,57.6
258603447.446267,10360.69,196179,162.372053479987,-13.2,123.919552251478,21.383333335,5968.4514857428,57.6
259352033.692706,10532.27,196182,162.99880919588,-14.4,124.822153615215,27.55,5889.90502555726,57.6
260286514.672045,10496.2,196184,163.650853364154,-13.8,125.728605058527,37.51666667,5805.28388969841,57.6
261413824.474079,10492.61,196259,164.327086266414,-12.6,126.638888108465,36.56666667,5715.86858133585,57.6
262738290.698137,10492.61,197246,165.026510926063,-11.2,127.559911431574,39.483333335,5622.95527525032,57.6
264266956.507299,10492.61,197423,165.748171930375,-17.2,128.499219805587,42.75,5527.83645936429,57.6
266010284.885878,10586.74,197684,166.489102145872,-14.4,129.451602017097,51.81666667,5431.56272607276,57.6
267959634.025634,10565.12,198457,167.243349524913,-12.6,130.398996930712,39.166666665,5334.86338412482,57.6
270101039.719639,10563.89,198363,168.004693277743,-13.2,131.327798250844,27.3,5238.58288599692,57.6
272415003.185063,10490.77,198326,168.766953773404,-15,132.232459782206,46.916666665,5143.5738978271,57.6
274876955.929001,10495.65,199304,169.524167021249,-12.8,133.11080254969,36.316666665,5050.65102746481,57.6
277458304.333935,10495.65,199514,170.270921425226,-11.8,133.968924332207,34.883333335,4960.56382536975,57.6
280132479.335349,10495.65,199981,171.002509900269,-20.4,134.819011828417,28.55,4873.98917689879,57.6
282876069.856497,10464.4,200612,171.71336322059,-13.6,135.659854844542,29.616666665,4791.36501102634,57.79
285644580.457397,10491.59,200944,172.395867250652,-12.6,136.476761285624,26.933333335,4712.82895780909,57.79
288387881.814882,10488.27,200871,173.042832288805,-11.6,137.25627307122,25.8,4638.58291080265,57.79
291052639.335241,10497.79,199067,173.648030173413,-11,137.993684444758,25.933333335,4568.80078066684,57.79
293595660.58758,10501.18,199309,174.206311803942,-8.6,138.68886402236,24.483333335,4503.62281977033,57.79
295983049.339971,10501.18,200049,174.713701757202,-9.2,139.343181051702,24.41666667,4443.12780040384,57.79
298204325.73993,10501.18,200682,175.167229763452,-21,139.966635894059,22.316666665,4387.35113257604,57.79
300263090.287934,10476.43,201320,175.563074029332,-11.2,140.555294592599,24.266666665,4336.11501351558,57.79
302144723.83079,10449.21,201797,175.89585404743,-11.4,141.091226526904,31.98333333,4288.97210533781,57.79
303841133.042976,10435.36,201715,176.16168163955,-11.6,141.559945547095,29.966666665,4245.56855865678,57.79
305346517.633987,10342.63,201685,176.3585879683,-10.4,141.953056380638,36.66666667,4205.54672687599,57.79
306658073.58711,10364.5,202304,176.486447460544,-11.8,142.272007760448,37.166666665,4168.56670654309,57.87
307776244.469971,10364.5,202895,176.546735152011,-10.8,142.520453113799,33.466666665,4134.30003953304,57.87
308708579.339242,10364.5,203454,176.542355959072,-22,142.708518667191,34.38333333,4102.45751105012,57.94
309470804.075337,10375.38,204026,176.475731171684,-11.6,142.83207860181,40.05,4072.58837629467,57.94
310057158.975348,10394.1,204463,176.347805802397,-15.8,142.872736246979,33.85,4044.02544471594,57.94
310462647.953852,10430.02,204371,176.160691434536,-12.4,142.818911724159,32.8,4016.27706692551,58.1
310679390.486533,10395.96,204259,175.917825029464,-10.6,142.667637881186,34.25,3988.91419099054,57.72
310698507.527375,10391.76,204833,175.624562309009,-10.8,142.421165674722,35.3,3961.63023727146,57.75
310512071.789814,10391.76,205433,175.288357513469,-11,142.086079297645,37.65,3934.18353470961,57.46
310117525.734238,10391.76,205913,174.918715535681,-26.6,141.670420826261,35.2,3906.40414922261,57.46
309516884.718352,10373.03,206567,174.524653178748,-10.2,141.168023728951,27,3878.01502837462,57.36
308689359.81429,10341.18,207066,174.113488740433,-9.8,140.558554432008,24.9333333315,3848.55707931484,57.36
307613692.095311,10456.78,207036,173.693523024637,-9.4,139.827262559358,26.666666665,3817.77490768968,57.36
306269803.875494,10540.36,207019,173.274233419641,-8.8,138.97254187948,29.266666665,3785.54486343756,57.32
304642275.872811,10523.86,207883,172.866057005301,-8.6,138.001303434597,26.18333333,3751.84341900621,57.32
302722079.237342,10523.86,208767,172.480237842752,-9.2,136.927561012744,19.8499999985,3716.70719235694,57.02
300516112.212184,10523.86,209199,172.128414698138,-24.4,135.772628271615,19.4000000015,3680.2318171092,57.02
298043907.212906,10305.52,209155,171.821104255588,-8.2,134.544126112801,31.95,3642.40875616319,57.02
295305020.808559,10403.37,209144,171.566654119233,-9.6,133.236098175065,36.133333335,3603.05694923741,68.45
292315198.23137,10411.92,209124,171.373198206769,-7.6,131.85173368456,35.433333335,3562.19369517474,68.24
289106494.652488,10411.92,209040,171.247957927716,-23,130.406398257621,41.3,3519.93608712312,68.52
285733190.394537,10411.92,208944,171.196729313658,-60.6,128.929372337215,34.366666665,3476.492398861,68.52
282257857.216078,10411.92,208973,171.223108297593,-45.2,127.463495726483,39.4,3432.0236105581,68.52
278719883.458129,10411.92,206285,171.328246952699,-35.8,126.038715291331,39.45,3386.51515314427,69.02
275140968.300089,10603.49,205800,171.511399455934,-21,124.672231548095,49.416666665,3339.84475518827,69.02
271522563.179511,10682.04,205755,171.769988422092,-20.6,123.368641141581,44.483333335,3291.76289374358,69.02
267879190.833217,10703.51,206361,172.100622691769,-18,122.151373493438,44,3242.18926138815,69.02
264235778.103711,10703.51,206770,172.49900431105,-23,121.059821161203,35.4,3191.16057441055,69.02
260630663.989316,10703.51,207260,172.960036101591,-59.8,120.125961565064,34.25,3138.81033017323,69.02
257107277.90394,10703.51,207644,173.477593940587,-33.8,119.379866143091,27.55,3085.25830998118,69.02
253687801.783197,10703.51,207411,174.043080308322,-35.6,118.839593737199,28.65,3030.47831410637,69.02
250387107.091909,10738.39,207338,174.646110631698,-17.6,118.511265202688,26.41666667,2974.40741698978,69.02
247201549.181418,10694.09,207920,175.274306455533,-18.6,118.389117435484,28.816666665,2916.90144524098,69.02
244133281.474157,10747.08,208581,175.916062749293,-22.4,118.465536204993,31.25,2858.04658472785,69.02
241186750.376645,10778.67,209084,176.561211411811,-19.6,118.730768368879,31.983333335,2798.05373117372,69.02
238366454.143248,10797.99,209676,177.200886240601,-19,119.164614231183,38.066666665,2737.18277564348,69.02
235678727.805898,10797.99,210064,177.827433933289,-18.2,119.754901019112,33.916666665,2675.73150382887,69.02
233135969.541811,10797.99,209782,178.434425780556,-36,120.493739498446,31.65,2614.02888314408,69.02
230755704.817021,10870.42,209704,179.015255117629,-15.4,121.361264944865,38.466666665,2552.30450785294,69.02
228537860.585811,10875.25,210343,179.562168014387,-18.2,122.325563260099,43.266666665,2490.65586933092,69.02
226482726.32748,10846.88,210905,180.069254736438,-17.6,123.360984219386,47.166666665,2429.27112850275,69.02
224588415.724772,10850.81,211297,180.532756151198,-19.6,124.447145041635,44.6,2368.34998070619,69.02
222853630.462095,10877.06,211655,180.95015587452,-18,125.568226847335,39.716666665,2308.09529416617,69.02
221278174.455686,10877.06,211999,181.32012778281,-17,126.711666042468,37.333333335,2248.69700210955,69.02
219868400.896934,10877.06,211933,181.64263129329,-41.8,127.880842210334,38.966666665,2190.33012823376,69.02
218640637.347983,10888.54,211895,181.91763456925,-21.6,129.066463767628,46.83333333,2133.07852653604,75
217594062.554187,10876.98,212403,182.143782068313,-21.4,130.246451046823,47.5,2076.89631800078,75
216723710.911567,10945.46,212394,182.320754953014,-22.2,131.404017734017,51.183333335,2021.81891575974,75
216020426.773987,10913.11,213302,182.449529532783,-22.6,132.532852870202,56.283333335,1967.90704331286,75
215471637.585319,10930.81,213427,182.532221447852,-21.2,133.627305094597,61.966666665,1915.24724226851,75
215061829.504562,10930.81,213623,182.571489359202,-22.6,134.685969761133,45.366666665,1863.93476353075,75
214777678.456252,10930.81,213623,182.569918424787,-28.4,135.711679493234,44.333333335,1814.07703327938,75
214607092.561875,10925.7,211124,182.528675560347,-22.8,136.693798317345,46.766666665,1765.70488421788,75
214523165.618874,10964.05,211123,182.446694507638,-20,137.608119091963,47.016666665,1718.74094134637,75
214504919.672533,10904.24,211849,182.323789644763,-23.2,138.439965295754,43.93333333,1673.18035917658,75
214536845.084476,10849.82,212173,182.161041493549,-22.4,139.180899595474,39.183333335,1629.03021812609,75
214606302.172958,10591.06,212478,181.961224535403,-20.2,139.835340661349,43.66666667,1586.31728057654,75
214705331.621128,10591.06,212675,181.727928541482,-22.8,140.414389073646,46.916666665,1545.08340588779,75
214836414.014316,10591.06,212550,181.464719352408,-28.2,140.931861878566,36.816666665,1505.38832169164,75
215008629.840789,10740.22,212516,181.173515242149,-22.4,141.387534683404,44.916666665,1467.23914727926,75
215218059.513314,10803.57,212848,180.85342607102,-20.4,141.767089909262,44.03333333,1430.56626310972,75
215465132.606275,10775.68,213228,180.503502779777,-22.4,142.06147122378,45.716666665,1395.3695257273,75
215753207.792202,10860.95,213220,180.122650531575,-19.6,142.265245585604,53.883333335,1361.67073504999,75
216087281.024667,10755.47,213220,179.709671429686,-18,142.377773806257,35.45,1329.52515404323,75
216475111.940559,10755.47,213220,179.263179642922,-19.4,142.409690172705,20.4166666665,1298.99617859894,75
216932199.80947,10755.47,213228,178.781327073751,-31.2,142.379391194533,43.166666665,1270.16485209361,75
217478281.038693,10778.83,213477,178.260083196365,-20.4,142.291032412309,42.85,1243.07101828591,75
218118933.804942,10803.67,213737,177.692749957991,-19.8,142.13453142748,37.61666667,1217.69480444927,75
218859741.673428,10825.75,213947,177.072844802667,-21.6,141.904576738254,36.53333333,1194.06673075532,75
219704777.452479,10852.91,214156,176.394864769531,-20.6,141.603243389694,41.016666665,1172.23034789521,75
220656780.51696,10880.37,214188,175.654736564915,-19.4,141.23551596919,41.183333335,1152.23549988706,75
221716786.232486,10880.37,214087,174.850706036293,-20.6,140.814918739793,41.2,1134.13200771417,75
222889247.677624,10880.37,214052,173.98383073113,-20.6,140.365552412959,42.73333333,1117.96756880983,75
224181065.166413,10940.99,214163,173.056452796572,-21.4,139.897436208267,47.683333335,1103.7482674066,75
225585087.04763,10907.6,214162,172.071131488798,-18.6,139.406552790057,47.1,1091.41669098014,75
227090785.441832,10809.28,214531,171.032559516529,-19.2,138.894595079047,55.38333333,1080.93565217936,75
228684421.324771,10717.71,214255,169.946597861387,-19.4,138.368115340676,45.383333335,1072.2726219841,75
230348867.197857,10704.75,214199,168.819828316171,-17.6,137.835976380876,49.833333335,1065.40857780897,75
232064248.655265,10704.75,211234,167.659963316146,-15.4,137.308804194043,54.366666665,1060.31786980637,75
233812777.519053,10704.75,211032,166.475053551834,-11.8,136.801141176937,57.05,1056.97780727092,75
235577353.843011,10697.38,211063,165.271695332946,-18,136.313798845898,42,1055.32886771027,75
237325711.554978,10609.03,210907,164.054054755667,-16.2,135.833908603148,47.93333333,1055.25833085134,75
239022076.27141,10727.7,210875,162.82667608514,-17,135.357770471024,45.616666665,1056.68894353428,75
240627413.372505,10658.87,210785,161.594749987841,-15.4,134.886401081004,51.15,1059.56392676616,75
242100944.480735,10522.22,210633,160.364070460899,-14.6,134.420281287517,49.483333335,1063.82843265967,75
243411783.130134,10522.22,210564,159.140864097112,-16.4,133.964503304886,36.13333333,1069.43375693487,75
244543925.545091,10522.22,210465,157.931777927025,-15.6,133.528417319303,35.966666665,1076.33301246851,75
245489329.253279,10706.59,210485,156.74271679378,-11.4,133.107977066632,41.51666667,1084.44466876167,62.04
246225919.454015,10817.15,210413,155.578258359049,-10.6,132.685783441003,51.716666665,1093.63426201417,62.04
246742325.047495,10771.88,210269,154.441772009144,-12.2,132.248726538841,41.45,1103.80078395898,62.04
247034052.197966,10750.09,210125,153.335535300859,-12.6,131.790627878225,52.783333335,1114.85686290282,62.04
247102361.919175,10607.79,209722,152.260847610109,-12.4,131.309184104582,41.366666665,1126.72874707406,62.04
246953889.271845,10607.79,209611,151.2181407556,-10.2,130.80711280055,33.83333333,1139.33749901476,62.04
246606147.686104,10607.79,209496,150.207086467594,-17.8,130.287600630357,42.083333335,1152.61920839229,62.04
246086903.393762,10830.38,209451,149.2267006586,-11.6,129.740753546951,48.25,1166.47263112408,62.04
245407708.976452,10857.97,209336,148.275444528799,-11.8,129.143648743216,51.183333335,1180.73936120675,62.04
244581692.450073,10909.77,209400,147.351322604626,-12,128.478689336682,54.25,1195.31454537381,62.04
243621935.487324,10883.23,209383,146.451977864384,-14,127.733264080006,47.13333333,1210.11395642264,62.04
242542025.359158,10839.93,209248,145.574784150435,-11,126.904613856911,48.76666667,1225.07263569608,62.04
241355654.619183,10839.93,209189,144.716936103675,-11.8,125.993606224708,47.383333335,1240.13841314133,62.04
240082325.925667,10839.93,209180,143.875536882903,-25.2,125.013818279329,46.4,1255.27071144203,62.04
238749089.947018,10867.33,209089,143.047683949632,-15.4,123.966227756077,46.783333335,1270.3970394405,62.04
237366083.69415,10944.48,209072,142.230553208001,-12.6,122.839311008431,46.516666665,1285.38987890791,62.04
235940620.517384,10922.49,209130,141.421481790079,-14,121.634347767094,45.88333333,1300.18677191149,62.04
234478524.283071,10973.76,209121,140.618049768931,-12.4,120.358733831667,47.966666665,1314.76122153058,62.04
232984618.549311,10967.37,209028,139.818161065765,-14.2,119.026301566974,49.55,1329.13931216733,62.04
231464248.552874,10967.37,208959,139.020123793131,-10.6,117.658847464458,45.283333335,1343.37995210173,62.04
229926850.607276,10967.37,208914,138.222730243792,-19,116.279765385404,45.46666667,1357.56353568256,62.04
